,id,length,diameter,color
2092,70239202188510152,30.0,3.5,
2093,70239202149057308,35.0,3.5,
2094,70239202157966125,160.0,6.0,
2095,70239202173052678,40.0,4.5,желтый цинк
2096,70239202189548736,30.0,3.9,
2097,70239201931466905,90.0,4.2,
2098,70239201942560266,120.0,6.0,
2099,70239202173065066,9.5,3.5,
2100,70239202157985486,51.0,4.2,
2101,70239202186917090,45.0,3.9,
2102,70239202188983300,35.0,4.8,RAL 6026
2103,70239202173480875,50.0,4.8,зеленый
2104,70239202173135538,16.0,4.2,белый
2105,70239202148999399,11.0,3.5,
2106,70239202157973900,19.0,4.2,
2107,70239202189641710,30.0,4.5,
2108,70239202149079485,20.0,4.5,
2109,70239202173060622,9.5,4.8,белый цинк
2110,70239202173041585,19.0,3.5,
2111,70239201940586041,3.8,51.0,
2112,70239202149053728,55.0,3.8,
2113,70239202157989517,25.0,3.5,
2114,70239201940756880,120.0,4.8,
2115,70239201931455141,70.0,4.2,
2116,70239202157966798,50.0,4.0,
2117,70239202189558842,16.0,3.0,
2118,70239202188263075,64.0,3.8,
2119,70239202174785459,32.0,4.2,
2120,70239201940747053,127.0,4.8,
2121,70239202157965322,45.0,3.9,
2122,70239202173091288,32.0,3.5,
2123,70239201942564014,90.0,5.0,
2124,70239202173110211,11.0,3.5,
2125,70239201940756303,127.0,3.5,
2126,70239202157971623,11.0,3.5,
2127,70239202187045818,45.0,3.5,черный
2128,70239202186112428,64.0,4.2,черный
2129,70239201931455442,100.0,10.0,
2130,70239202189548469,25.0,4.5,
2131,70239201931470096,32.0,3.9,
2132,70239201940710141,127.0,4.8,
2133,70239202149000228,45.0,3.5,
2134,70239202173048547,55.0,3.5,
2135,70239202156230133,80.0,6.0,
2136,70239201931550229,75.0,4.2,цинк
2137,70239201931471880,60.0,5.5,
2138,70239202149071216,11.0,3.5,
2139,70239202189529938,32.0,4.2,
2140,70239202173087133,41.0,3.5,
2141,70239202158236963,70.0,4.5,
2142,70239201931544430,25.0,4.2,ярко-синий
2143,70239202173070593,20.0,2.5,желтый
2144,70239202173061891,40.0,4.0,желтый
2145,70239202148926894,40.0,3.0,
2146,70239202180487415,20.0,4.0,
2147,70239202157970430,55.0,3.5,
2148,70239202173094468,41.0,3.5,
2149,70239202173104551,32.0,3.5,
2150,70239202173117996,30.0,3.5,желтый
2151,70239202173481353,35.0,4.8,зеленый
2152,70239202186392573,65.0,4.2,
2153,70239202188648336,25.0,2.5,
2154,70239202173081499,29.0,4.8,RAL 5021
2155,70239201940739758,64.0,3.8,
2156,70239202173083748,32.0,5.5,синий насыщенный
2157,70239202187044817,65.0,3.8,
2158,70239201931552938,76.0,5.5,цинк
2159,70239202157989704,55.0,3.5,
2160,70239202173060198,3.0,40.0,желтый
2161,70239202158237012,25.0,5.0,
2162,70239202153674309,50.0,4.2,
2163,70239201940709985,9.5,3.5,
2164,70239202187543789,127.0,4.8,
2165,70239202173100278,19.0,5.5,RAL 8017
2166,70239202153674354,25.0,4.0,
2167,70239202149056979,50.0,4.0,
2168,70239202156176398,25.0,3.0,
2169,70239202186276945,19.0,4.2,цинк
2170,70239202173097479,11.0,3.5,
2171,70239202157978923,50.0,4.8,
2172,70239202173061879,35.0,4.8,RAL 5005
2173,70239202014068676,35.0,4.8,RAL 3011
2174,70239202149108244,30.0,3.5,
2175,70239201940746905,41.0,3.5,
2176,70239202157986053,13.0,3.9,
2177,70239202149079384,25.0,4.5,
2178,70239202149000521,25.0,4.2,
2179,70239202157992722,45.0,3.5,
2180,70239202188510282,70.0,5.0,
2181,70239202149073118,41.0,3.8,
2182,70239202189764602,51.0,4.8,RAL 3011
2183,70239201819352525,41.0,3.5,
2184,70239202187054239,13.0,4.2,
2185,70239202173077089,35.0,4.8,RAL 6005
2186,70239201931571288,35.0,3.5,
2187,70239201940747019,16.0,3.5,
2188,70239202173099861,70.0,4.8,земельно-коричневый
2189,70239202149000666,100.0,4.8,
2190,70239202157973823,95.0,4.8,
2191,70239202186112332,51.0,3.5,черный
2192,70239202157982619,35.0,3.5,
2193,70239202173043857,38.0,4.8,земельно-коричневый
2194,70239202186336967,51.0,3.5,черный
2195,70239202173112606,25.0,5.5,небесно-голубой
2196,70239202173129974,25.0,5.0,желтый цинк
2197,70239202157975570,40.0,3.5,
2198,70239202149056944,55.0,3.5,
2199,70239202173038999,65.0,3.8,
2200,70239202186562271,19.0,3.5,
2201,70239202173036389,50.0,4.8,шоколадно-коричневый
2202,70239202173481160,25.0,5.5,цинк
2203,70239202172991998,28.0,4.8,темно-коричневый
2204,70239202173026717,51.0,4.8,синий насыщенный
2205,70239201931554273,41.0,4.2,цинк
2206,70239202153674122,35.0,4.8,
2207,70239201940584271,4.2,16.0,цинк
2208,70239202173082151,16.0,4.2,голубой
2209,70239202173481253,50.0,4.8,цинк
2210,70239202157970709,90.0,4.8,
2211,70239202157978947,152.0,4.8,
2212,70239202173082646,40.0,5.0,желтый
2213,70239202189994485,75.0,4.2,
2214,70239202149065968,50.0,6.0,
2215,70239201954471539,16.0,4.2,
2216,70239202149067699,11.0,3.5,
2217,70239202173129453,50.0,4.2,
2218,70239201931455207,35.0,3.5,
2219,70239202149000760,28.0,4.8,
2220,70239201940557288,4.2,65.0,
2221,70239202173039007,51.0,4.8,RAL 5005
2222,70239201931442131,25.0,5.5,
2223,70239202164410708,75.0,4.2,
2224,70239202156290807,30.0,6.0,
2225,70239202148927375,16.0,4.2,
2226,70239202173061766,16.0,4.2,красный
2227,70239202189642002,76.0,4.8,
2228,70239201931465999,51.0,3.5,
2229,70239202149070815,75.0,4.2,
2230,70239202157967920,30.0,3.5,
2231,70239202173481083,51.0,3.5,
2232,70239202188509986,20.0,4.5,
2233,70239202173023821,19.0,4.8,коричневый
2234,70239201940756434,19.0,3.5,
2235,70239202186586612,16.0,4.2,цинк
2236,70239202188512295,127.0,4.8,
2237,70239202173029118,30.0,3.0,желтый
2238,70239201940739688,19.0,3.5,
2239,70239201931545522,35.0,4.8,коричневый цинк
2240,70239201931544559,45.0,3.9,
2241,70239202173131100,19.0,4.8,цинк
2242,70239202186339374,25.0,3.8,
2243,70239202173094833,35.0,4.8,белый
2244,70239202173091447,30.0,3.9,
2245,70239202149053014,9.5,3.5,
2246,70239202173083944,50.0,6.0,желтый
2247,70239202157993872,76.0,4.2,
2248,70239201931470339,38.0,3.5,
2249,70239202188600638,9.0,3.5,
2250,70239202173060095,28.0,4.8,темно-красный
2251,70239201931468798,25.0,5.0,
2252,70239201931469818,90.0,6.3,
2253,70239201931467431,13.0,4.2,
2254,70239202188648490,25.0,4.5,
2255,70239202149063172,10.0,2.5,
2256,70239202157969095,25.0,4.2,
2257,70239201931455168,65.0,4.2,
2258,70239202173104801,51.0,3.5,
2259,70239201931437134,50.0,4.8,
2260,70239202186336456,40.0,6.0,
2261,70239202188624899,76.0,5.5,
2262,70239201940745479,3.8,51.0,
2263,70239202173033890,51.0,4.8,винно-красный
2264,70239202157970666,19.0,5.5,
2265,70239202188947911,35.0,3.5,
2266,70239202149098798,45.0,4.0,
2267,70239202156304106,60.0,5.0,
2268,70239202172968011,19.0,5.5,цинк
2269,70239202153674341,80.0,5.0,
2270,70239202173116062,30.0,3.5,желтый цинк
2271,70239201931458083,100.0,4.8,
2272,70239201940756573,51.0,3.8,
2273,70239201940756518,75.0,4.2,
2274,70239202173067454,55.0,3.5,
2275,70239202186931696,25.0,3.5,
2276,70239202173057294,50.0,4.8,рубиново-красный
2277,70239202149057613,75.0,4.2,
2278,70239202187057534,51.0,3.5,
2279,70239201931470328,25.0,2.9,
2280,70239202186947223,35.0,3.5,черный
2281,70239202173192361,16.0,2.5,желтый
2282,70239202157977701,125.0,5.0,
2283,70239202173481158,50.0,4.8,цинк
2284,70239202173080371,25.0,4.2,
2285,70239202149067977,80.0,5.0,
2286,70239202173060364,45.0,3.5,
2287,70239202173103396,30.0,3.5,желтый
2288,70239201931550185,90.0,6.3,цинк
2289,70239202173051832,19.0,5.5,темно-красный
2290,70239201942562263,29.0,4.8,
2291,70239202184434386,35.0,5.0,
2292,70239202173049526,35.0,4.8,RAL 3003
2293,70239202153673988,80.0,6.0,
2294,70239202186392993,41.0,3.5,
2295,70239202149073418,5.5,6.3,
2296,70239202156230141,40.0,3.5,
2297,70239202186276855,110.0,4.8,
2298,70239202188983422,25.0,4.5,
2299,70239202173132858,90.0,6.0,белый цинк
2300,70239202173050622,65.0,3.8,
2301,70239202149070789,19.0,6.3,
2302,70239202156259731,35.0,4.0,
2303,70239202173481339,89.0,4.2,
2304,70239202157971383,19.0,4.2,
2305,70239202157976078,19.0,4.2,
2306,70239202173103201,51.0,3.5,
2307,70239201940756511,25.0,3.9,
2308,70239202189622741,5.5,6.3,
2309,70239202149066235,100.0,5.0,
2310,70239202156274076,45.0,4.5,
2311,70239201940584035,4.8,120.0,
2312,70239202157984353,25.0,3.0,
2313,70239202148960499,70.0,4.0,
2314,70239202173067644,40.0,6.0,желтый цинк
2315,70239202173081783,32.0,5.5,
2316,70239202173100095,35.0,3.5,желтый
2317,70239202149029914,38.0,4.2,
2318,70239202173084925,38.0,5.5,синий насыщенный
2319,70239201931460833,19.0,3.5,
2320,70239202157982978,11.0,3.5,
2321,70239202173059976,12.0,3.5,
2322,70239202173023654,19.0,4.2,винно-красный
2323,70239201931470333,50.0,5.5,
2324,70239202149066383,25.0,4.2,
2325,70239201931476895,25.0,3.5,
2326,70239202156242677,16.0,3.0,
2327,70239202188648569,28.0,4.8,RAL 3011
2328,70239202173133034,12.0,4.0,белый цинк
2329,70239202173126949,25.0,5.5,зеленый
2330,70239202157969907,64.0,3.9,
2331,70239202173052669,130.0,6.0,желтый
2332,70239202157973548,150.0,6.3,
2333,70239201931871467,45.0,3.5,
2334,70239202173066647,25.0,4.2,рубиново-красный
2335,70239201931546742,16.0,3.5,
2336,70239201931568368,102.0,5.0,
2337,70239201940584289,4.2,51.0,цинк
2338,70239201931461452,76.0,6.3,цинк
2339,70239202173126075,80.0,6.3,белый цинк
2340,70239202189529984,70.0,4.5,
2341,70239202173481085,25.0,3.9,
2342,70239201931455487,280.0,12.0,
2343,70239202173087947,40.0,4.1,белый цинк
2344,70239201931438799,28.0,4.8,
2345,70239202186916954,32.0,3.8,
2346,70239202173041659,19.0,4.2,белый
2347,70239202149096894,38.0,4.2,
2348,70239202149000342,50.0,3.5,
2349,70239202173112416,89.0,4.8,черный
2350,70239202173057420,80.0,5.0,
2351,70239202173123871,45.0,6.3,белый цинк
2352,70239202173057743,60.0,5.0,
2353,70239202158236969,40.0,4.5,
2354,70239202187495364,32.0,5.5,цинк
2355,70239202156269364,90.0,5.0,
2356,70239201942561084,35.0,4.8,
2357,70239202173034470,38.0,4.2,
2358,70239202173096462,75.0,4.2,
2359,70239202186896941,51.0,4.8,
2360,70239202186110485,19.0,4.2,цинк
2361,70239202173481309,16.0,4.2,цинк
2362,70239201931470137,25.0,4.8,
2363,70239202157967669,70.0,4.8,
2364,70239201931545404,80.0,4.8,цинк
2365,70239202173123936,11.0,3.5,
2366,70239202148927525,60.0,6.0,
2367,70239201931544925,41.0,4.2,цинк
2368,70239202149029996,40.0,3.5,
2369,70239202173060812,51.0,4.8,RAL 3003
2370,70239202157985679,70.0,4.8,
2371,70239202186110338,70.0,6.0,
2372,70239202149078697,20.0,3.0,
2373,70239202156231012,40.0,4.5,
2374,70239202156217505,50.0,5.0,
2375,70239202188615279,90.0,5.0,
2376,70239202149029972,41.0,3.8,
2377,70239201940756872,51.0,4.8,
2378,70239202157984440,100.0,4.8,
2379,70239202173025880,50.0,4.0,
2380,70239202186931675,19.0,3.5,
2381,70239202173091237,100.0,4.8,
2382,70239202186931718,16.0,3.5,
2383,70239202186917143,19.0,3.5,
2384,70239201940724795,51.0,3.5,
2385,70239202187483326,70.0,4.8,зеленый
2386,70239202149060270,60.0,4.5,
2387,70239201931544307,29.0,4.8,синяя вода цинк
2388,70239202188615260,32.0,3.9,
2389,70239202149000960,50.0,4.0,
2390,70239201940733504,16.0,3.5,
2391,70239201976620104,19.0,5.5,
2392,70239202173084385,50.0,4.8,земельно-коричневый
2393,70239202167082678,13.0,4.2,
2394,70239202157973167,65.0,3.8,
2395,70239201940756700,40.0,5.0,
2396,70239202187495550,35.0,4.8,RAL 8017
2397,70239201940756263,13.0,4.2,
2398,70239202157986045,32.0,4.2,
2399,70239202156260838,50.0,4.0,
2400,70239201931467817,35.0,3.9,
2401,70239202188588307,41.0,3.5,
2402,70239202173099068,19.0,5.5,белый
2403,70239202173480992,50.0,4.8,рубиново-красный
2404,70239201942560305,32.0,5.5,серый
2405,70239202173045149,19.0,5.5,RAL 6002
2406,70239202188624845,19.0,5.5,RAL 9003
2407,70239202189548442,16.0,4.2,
2408,70239202173044270,19.0,5.5,темно-красный цинк
2409,70239201931544377,51.0,4.8,серый цинк
2410,70239201931461788,11.0,3.5,
2411,70239202157988680,45.0,5.0,
2412,70239202189558915,25.0,5.0,
2413,70239202173060123,35.0,6.0,желтый
2414,70239202157985291,70.0,6.3,
2415,70239202173083972,30.0,3.5,желтый
2416,70239202186110039,40.0,6.0,
2417,70239202157972127,95.0,4.8,
2418,70239202164412885,55.0,3.5,
2419,70239202173024060,19.0,3.9,
2420,70239202173080001,19.0,4.8,цинк
2421,70239202173112759,90.0,5.0,желтый цинк
2422,70239202173070096,12.0,3.0,желтый
2423,70239201942559876,40.0,4.5,
2424,70239202186337019,102.0,4.8,черный
2425,70239202153674361,60.0,4.5,
2426,70239202186277056,51.0,3.5,
2427,70239202157971825,45.0,4.5,
2428,70239201931472173,32.0,4.8,
2429,70239202063652635,150.0,4.8,
2430,70239202173100402,30.0,6.0,желтый цинк
2431,70239202187054118,25.0,3.9,черный
2432,70239202167082689,45.0,4.0,
2433,70239202173038469,180.0,6.0,желтый цинк
2434,70239202149029248,25.0,4.2,
2435,70239202189994597,35.0,4.8,RAL 1014
2436,70239202173052644,100.0,5.0,желтый
2437,70239202186112052,25.0,4.2,цинк
2438,70239202188648584,28.0,4.8,RAL 7004
2439,70239202173014385,38.0,4.2,
2440,70239202149029942,45.0,3.5,
2441,70239202157990376,16.0,4.2,
2442,70239201931545087,19.0,3.5,
2443,70239202157978802,100.0,6.3,
2444,70239202184254705,20.0,5.0,
2445,70239201940710082,16.0,4.2,темно-коричневый
2446,70239202157975628,29.0,4.8,
2447,70239202188512371,25.0,5.0,
2448,70239202188959763,51.0,4.8,RAL 3005
2449,70239201940737321,55.0,3.5,
2450,70239202186336563,11.0,3.5,
2451,70239202149057334,20.0,4.5,
2452,70239202176908567,,,
2453,70239201931545517,102.0,4.8,
2454,70239202188624885,16.0,3.5,
2455,70239202148960313,50.0,4.2,
2456,70239201931461792,19.0,5.5,цинк
2457,70239202173094409,240.0,6.3,
2458,70239202186947188,35.0,3.5,
2459,70239202149065806,60.0,4.0,
2460,70239201931467772,41.0,4.2,
2461,70239201931544102,32.0,6.3,темно-зеленый цинк
2462,70239202149067781,20.0,2.5,
2463,70239202187055210,32.0,3.5,
2464,70239202188624718,12.0,3.5,
2465,70239202157966687,45.0,3.9,
2466,70239202173039308,19.0,4.2,
2467,70239202173051423,35.0,4.8,зеленый
2468,70239201954471644,76.0,5.5,
2469,70239201931460446,25.0,6.3,цинк
2470,70239202187667146,19.0,4.8,RAL 8017
2471,70239202173118112,29.0,4.8,RAL 5005
2472,70239202173091219,70.0,6.0,желтый цинк
2473,70239201940756884,32.0,3.8,
2474,70239202173036058,35.0,4.8,синий
2475,70239201931550099,70.0,4.8,ярко-синий цинк
2476,70239202173097643,110.0,6.0,белый цинк
2477,70239202173048772,50.0,4.2,
2478,70239202173053197,65.0,4.8,шоколадно-коричневый
2479,70239202189530150,32.0,3.8,
2480,70239202157968260,16.0,4.2,
2481,70239202173110277,19.0,5.5,зеленый насыщенный
2482,70239202173041461,30.0,4.5,
2483,70239202149066240,25.0,3.5,
2484,70239202164432255,32.0,4.2,
2485,70239202173097792,25.0,2.5,желтый
2486,70239202189530087,90.0,4.2,
2487,70239202157983099,127.0,4.8,
2488,70239202157979825,30.0,3.9,
2489,70239202173116542,50.0,5.0,желтый цинк
2490,70239202173109840,35.0,4.8,темно-красный
2491,70239202157968572,38.0,5.5,
2492,70239202149108242,25.0,3.0,
2493,70239202149068230,19.0,3.5,
2494,70239202156296761,40.0,4.0,
2495,70239202157968479,45.0,3.5,
2496,70239202157975167,25.0,4.2,
2497,70239202157987251,38.0,6.3,
2498,70239202180126641,40.0,4.0,белый цинк
2499,70239202173116431,75.0,4.2,
2500,70239202189614108,51.0,4.8,RAL 7004
2501,70239202187027273,50.0,6.0,
2502,70239201931544174,70.0,4.8,синяя вода цинк
2503,70239202173094106,19.0,4.2,
2504,70239202157981401,45.0,3.5,
2505,70239202173048041,50.0,4.8,темно-красный
2506,70239201931458260,9.5,3.5,
2507,70239202173081258,51.0,4.8,RAL 6020
2508,70239201931547164,51.0,6.3,цинк
2509,70239202173098611,20.0,5.0,белый цинк
2510,70239202149062983,10.0,2.5,
2511,70239201931467754,20.0,5.0,
2512,70239202173024761,30.0,4.0,желтый
2513,70239202173480862,35.0,4.8,цинк
2514,70239202173085407,38.0,4.8,зеленый насыщенный
2515,70239202157988014,30.0,5.0,
2516,70239202173042033,28.0,4.8,RAL 5005
2517,70239202149068088,76.0,6.3,
2518,70239201931461053,110.0,4.8,
2519,70239202188004540,35.0,5.5,
2520,70239202149000337,40.0,3.0,
2521,70239201931545146,35.0,4.8,слоновая кость цинк
2522,70239202173030416,28.0,4.8,RAL 6002
2523,70239202173065902,19.0,6.3,
2524,70239202188624783,25.0,4.5,
2525,70239201940584273,4.8,35.0,
2526,70239202148960238,20.0,5.0,
2527,70239202157989368,32.0,6.3,
2528,70239202173131996,185.0,6.3,
2529,70239202167086900,55.0,3.8,
2530,70239201931544359,13.0,4.2,темно-зеленый
2531,70239202173081400,35.0,4.8,
2532,70239202189503123,50.0,3.5,
2533,70239202149110351,51.0,3.8,
2534,70239201940731898,45.0,3.5,
2535,70239202173060507,16.0,4.0,желтый
2536,70239202157966053,19.0,3.5,
2537,70239201931467823,32.0,4.2,
2538,70239202156234558,110.0,6.0,
2539,70239202173480983,65.0,4.2,
2540,70239202173082054,35.0,4.8,синий насыщенный
2541,70239202188847054,35.0,4.8,RAL 3011
2542,70239202157984938,20.0,3.5,
2543,70239202188749438,25.0,3.8,
2544,70239201931456046,32.0,5.5,цинк
2545,70239202188510825,45.0,4.5,
2546,70239202173481344,51.0,3.5,
2547,70239202173109382,35.0,4.8,белый
2548,70239202149071268,32.0,3.5,
2549,70239202173045721,100.0,4.8,
2550,70239202149118019,110.0,4.8,
2551,70239201931460455,150.0,5.0,
2552,70239202157977261,40.0,3.5,
2553,70239202173063245,35.0,3.5,
2554,70239202173056406,80.0,4.8,зеленый
2555,70239201940710140,28.0,4.8,
2556,70239202186947332,41.0,3.8,
2557,70239201931471029,32.0,5.5,
2558,70239202157982288,51.0,4.8,
2559,70239201931544573,51.0,4.8,темно-зеленый цинк
2560,70239202184254641,28.0,4.8,RAL 9003
2561,70239202173109144,19.0,5.5,синий насыщенный
2562,70239202188512294,30.0,3.5,
2563,70239202187543748,55.0,3.5,
2564,70239201931460953,45.0,3.5,
2565,70239202157975731,152.0,4.8,
2566,70239202157986136,30.0,3.0,
2567,70239201931544501,51.0,3.5,
2568,70239201940710143,150.0,4.8,
2569,70239202164404702,19.0,4.2,
2570,70239202173480853,32.0,3.8,
2571,70239202173114718,11.0,3.5,
2572,70239201942563033,70.0,4.0,
2573,70239201931455525,120.0,4.8,
2574,70239201931437359,28.0,4.8,
2575,70239202172898124,32.0,4.2,
2576,70239201940584214,4.2,13.0,
2577,70239202014064971,35.0,4.8,зеленый
2578,70239202173082901,80.0,4.8,земельно-коричневый
2579,70239202187027142,20.0,3.0,
2580,70239202149070996,10.0,2.5,
2581,70239202173102118,29.0,4.8,RAL 6002
2582,70239202188624758,140.0,6.0,
2583,70239202173068424,25.0,3.9,желтый
2584,70239202173041493,25.0,5.5,темно-красный
2585,70239201931545950,32.0,5.5,цинк
2586,70239202173025542,25.0,5.5,темно-красный цинк
2587,70239202173044713,152.0,4.8,
2588,70239202173048392,55.0,3.5,
2589,70239202173481294,19.0,6.3,цинк
2590,70239202173059208,16.0,4.2,черный
2591,70239201940584297,4.2,13.0,цинк
2592,70239202167082833,60.0,4.5,
2593,70239202187044767,127.0,4.8,
2594,70239202173039622,19.0,5.5,зеленый насыщенный
2595,70239202156294879,25.0,3.5,
2596,70239201940728588,51.0,3.5,
2597,70239202157977972,95.0,4.8,
2598,70239202187054321,9.5,3.5,черный
2599,70239201931460617,19.0,3.9,
2600,70239201931467820,45.0,3.9,
2601,70239201942560698,51.0,4.8,шоколадный
2602,70239201940584225,100.0,3.8,
2603,70239201940756843,25.0,3.8,
2604,70239201931470256,45.0,3.5,
2605,70239202149000756,12.0,3.0,
2606,70239201931551261,41.0,4.2,темно-зеленый
2607,70239202149062381,75.0,4.2,
2608,70239202156252734,12.0,3.0,
2609,70239202149078613,80.0,6.0,
2610,70239202173088120,25.0,4.0,
2611,70239202156222397,10.0,2.5,
2612,70239202172987073,25.0,4.2,
2613,70239202173092216,,,
2614,70239202173039829,38.0,5.5,красное вино
2615,70239201940756999,28.0,4.8,
2616,70239202173060384,70.0,4.5,белый цинк
2617,70239202156174824,16.0,4.0,
2618,70239202173049217,55.0,4.0,желтый цинк
2619,70239201931470346,19.0,4.8,
2620,70239202172935878,76.0,6.3,
2621,70239202173097880,100.0,5.0,
2622,70239202176882867,19.0,4.8,синий
2623,70239202149029221,12.0,4.0,
2624,70239202157966513,19.0,3.9,
2625,70239202149118049,60.0,5.0,
2626,70239202186110368,65.0,4.2,
2627,70239202173057649,35.0,4.8,RAL 7015
2628,70239202186392386,25.0,3.5,
2629,70239202176900350,,,
2630,70239202149062548,70.0,5.0,
2631,70239202173078331,25.0,4.0,
2632,70239202149067826,100.0,4.8,
2633,70239202164371324,25.0,3.5,
2634,70239201931455528,38.0,4.2,
2635,70239202172900939,13.0,4.2,
2636,70239202188625479,51.0,3.5,
2637,70239202173093041,45.0,3.5,
2638,70239202173131386,38.0,4.8,земельно-коричневый
2639,70239202173123448,70.0,4.8,рубиново-красный
2640,70239202173481115,29.0,4.8,рубиново-красный
2641,70239202156320273,16.0,2.5,
2642,70239202173130293,25.0,4.2,темно-зеленый
2643,70239202188511701,35.0,3.8,
2644,70239202173103387,32.0,4.2,белый цинк
2645,70239202149060075,50.0,5.0,
2646,70239202186897091,13.0,4.2,цинк
2647,70239202173042722,100.0,4.8,
2648,70239202173096548,35.0,4.8,RAL 6002
2649,70239201928650228,25.0,3.5,
2650,70239202173098985,135.0,6.3,
2651,70239202149059944,90.0,4.2,
2652,70239201954471778,50.0,4.8,
2653,70239202186112207,30.0,4.5,
2654,70239202173079221,19.0,5.5,темно-коричневый
2655,70239202149059638,45.0,3.8,
2656,70239202157982343,65.0,4.8,
2657,70239202157978584,16.0,3.9,
2658,70239202157975089,32.0,3.5,
2659,70239202149067792,19.0,3.9,
2660,70239201931544892,76.0,4.2,
2661,70239202187050360,76.0,4.2,
2662,70239202149070829,100.0,5.0,
2663,70239202157975293,32.0,4.2,
2664,70239202187027101,25.0,3.8,черный
2665,70239202173028630,38.0,4.8,небесно-голубой
2666,70239202188507301,200.0,4.8,
2667,70239202173115275,32.0,3.5,
2668,70239202173480845,35.0,3.8,
2669,70239202156219136,150.0,6.0,
2670,70239202189548592,51.0,3.5,
2671,70239202148927068,51.0,3.8,
2672,70239202173052999,25.0,5.5,синий насыщенный
2673,70239201931457784,75.0,4.2,
2674,70239202157968131,30.0,3.5,
2675,70239202187046387,19.0,3.5,черный
2676,70239202173066049,60.0,4.0,
2677,70239202149066417,100.0,5.0,
2678,70239202186339698,13.0,4.2,
2679,70239201940739303,32.0,3.5,
2680,70239202157981342,11.0,3.5,
2681,70239202157974100,11.0,3.5,
2682,70239202157981430,76.0,4.2,
2683,70239202173100747,28.0,4.8,RAL 3011
2684,70239202173071612,25.0,4.2,рубиново-красный
2685,70239202157971618,90.0,4.8,
2686,70239202173116090,50.0,4.8,RAL 5021
2687,70239202188271573,45.0,3.5,
2688,70239202149057673,20.0,4.0,
2689,70239201819352520,51.0,3.5,
2690,70239202173104416,12.0,3.5,желтый цинк
2691,70239202188749387,28.0,4.8,RAL 8014
2692,70239202173481239,32.0,3.5,
2693,70239202149057595,70.0,5.0,
2694,70239202186109914,35.0,3.5,
2695,70239201931544440,25.0,5.5,коричневый цинк
2696,70239201931544547,25.0,4.2,темно-зеленый
2697,70239202149063048,30.0,3.5,
2698,70239202188045799,25.0,3.5,
2699,70239202173103689,19.0,5.5,RAL 3003
2700,70239202187491259,25.0,5.5,
2701,70239202157974016,80.0,6.3,
2702,70239202173080303,16.0,3.0,желтый
2703,70239202173119068,38.0,3.9,желтый цинк
2704,70239202156239085,12.0,2.5,
2705,70239201931458897,40.0,3.0,
2706,70239202189529939,25.0,4.0,
2707,70239201954471878,50.0,4.8,красный
2708,70239201931545074,16.0,4.2,темно-зеленый
2709,70239202157981345,51.0,4.2,
2710,70239202149062467,35.0,3.0,
2711,70239201931546335,42.0,3.5,цинк
2712,70239202173101754,70.0,4.0,желтый
2713,70239202173480878,25.0,4.2,
2714,70239201940584202,4.2,25.0,цинк
2715,70239202149067794,100.0,4.8,
2716,70239202157969791,11.0,3.8,
2717,70239202173050727,30.0,6.0,желтый
2718,70239202149059674,70.0,4.5,
2719,70239202173086015,60.0,4.5,желтый
2720,70239202172926772,29.0,4.8,
2721,70239202186112607,64.0,4.8,
2722,70239202149068210,41.0,3.5,
2723,70239202149121558,65.0,4.2,
2724,70239202149124791,16.0,3.0,
2725,70239202157978029,76.0,4.2,
2726,70239202157985876,95.0,4.8,
2727,70239202188959833,28.0,4.8,RAL 9003
2728,70239202173085084,35.0,4.8,RAL 5002
2729,70239202157985243,35.0,4.0,
2730,70239202157977751,40.0,4.5,
2731,70239202157981474,29.0,4.8,
2732,70239202173103678,25.0,5.5,рубиново-красный
2733,70239202157971615,19.0,3.5,
2734,70239202173038374,100.0,4.8,
2735,70239202173041676,60.0,4.0,белый цинк
2736,70239202157972142,60.0,6.0,
2737,70239202189972511,14.0,3.9,
2738,70239202173135508,38.0,4.8,синий насыщенный
2739,70239202158254455,40.0,4.0,
2740,70239201931545153,60.0,4.8,цинк
2741,70239202173110845,80.0,5.0,желтый
2742,70239202157978558,80.0,6.0,
2743,70239202173116667,32.0,5.5,
2744,70239202157975813,50.0,6.0,
2745,70239202149124843,64.0,5.5,
2746,70239202173045216,35.0,4.8,RAL 5002
2747,70239201931455132,35.0,3.5,
2748,70239202188510838,20.0,3.5,
2749,70239202157969780,45.0,3.5,
2750,70239202149059951,35.0,4.0,
2751,70239202173062759,28.0,4.8,RAL 5005
2752,70239202157982595,140.0,6.0,
2753,70239202175053464,60.0,6.0,
2754,70239202188377821,19.0,4.2,
2755,70239201931549365,90.0,6.3,
2756,70239201954471376,25.0,5.5,
2757,70239202173129679,25.0,5.5,темно-красный
2758,70239202149000635,100.0,6.0,
2759,70239201931472253,60.0,3.5,
2760,70239201931544538,19.0,5.5,коричневый цинк
2761,70239202156315516,45.0,3.0,
2762,70239202189531924,40.0,3.5,
2763,70239202173130257,19.0,5.5,рубиново-красный
2764,70239202173025979,35.0,4.8,синий насыщенный
2765,70239202173045537,41.0,3.5,
2766,70239202149073084,40.0,4.5,
2767,70239202173100881,80.0,4.8,небесно-голубой
2768,70239201931579899,19.0,4.8,цинк
2769,70239202173115613,80.0,4.8,шоколадно-коричневый
2770,70239202173112121,9.5,3.5,
2771,70239201940555654,3.8,32.0,
2772,70239202187044828,76.0,4.2,
2773,70239201931544426,25.0,5.5,белый цинк
